ExpNum ExpRep UtilType GenType Alpha Voters Candidates Iterations Borda_borda Borda_copeland Borda_plurality Borda_stv Condorcet Cond_borda Cond_copeland Cond_plurality Cond_stv
3 61 linear_util polya_eggenberger 0.1 7 9 400 1.0 1.0 1.0 1.0 True True True True True
3 62 linear_util polya_eggenberger 0.1 7 9 400 1.0 0.85 0.85 0.85 False False False False False
3 63 linear_util polya_eggenberger 0.1 7 9 400 1.0 0.926829268292683 0.926829268292683 0.926829268292683 False False False False False
3 64 linear_util polya_eggenberger 0.1 7 9 400 1.0 1.0 1.0 1.0 True True True True True
3 65 linear_util polya_eggenberger 0.1 7 9 400 1.0 1.0 1.0 1.0 True True True True True
3 66 linear_util polya_eggenberger 0.1 7 9 400 1.0 1.0 1.0 1.0 True True True True True
3 67 linear_util polya_eggenberger 0.1 7 9 400 1.0 1.0 1.0 1.0 True True True True True
3 68 linear_util polya_eggenberger 0.1 7 9 400 1.0 1.0 1.0 1.0 False False False False False
3 69 linear_util polya_eggenberger 0.1 7 9 400 1.0 1.0 1.0 1.0 True True True True True
3 70 linear_util polya_eggenberger 0.1 7 9 400 1.0 0.9782608695652174 0.9782608695652174 0.9782608695652174 True False True True True
3 71 linear_util polya_eggenberger 0.1 7 9 400 1.0 1.0 1.0 1.0 True True True True True
3 72 linear_util polya_eggenberger 0.1 7 9 400 1.0 1.0 1.0 1.0 True True True True True
3 73 linear_util polya_eggenberger 0.1 7 9 400 1.0 0.9743589743589743 1.0 0.9743589743589743 True False True False True
3 74 linear_util polya_eggenberger 0.1 7 9 400 1.0 0.8918918918918919 0.8648648648648649 0.8918918918918919 False False False False False
3 75 linear_util polya_eggenberger 0.1 7 9 400 1.0 1.0 0.7073170731707317 0.7073170731707317 False False False False False
3 76 linear_util polya_eggenberger 0.1 7 9 400 1.0 1.0 0.7368421052631579 0.9473684210526315 False False False False False
3 77 linear_util polya_eggenberger 0.1 7 9 400 1.0 0.9736842105263158 0.7631578947368421 1.0 True False True False False
3 78 linear_util polya_eggenberger 0.1 7 9 400 1.0 0.9111111111111111 0.9111111111111111 0.9111111111111111 True False True True True
3 79 linear_util polya_eggenberger 0.1 7 9 400 1.0 0.925 0.925 0.925 True False True True True
3 80 linear_util polya_eggenberger 0.1 7 9 400 1.0 1.0 1.0 1.0 True True True True True
3 81 linear_util polya_eggenberger 0.1 7 9 400 1.0 1.0 1.0 1.0 True True True True True
3 82 linear_util polya_eggenberger 0.1 7 9 400 1.0 1.0 0.6046511627906976 1.0 True True True False True
3 83 linear_util polya_eggenberger 0.1 7 9 400 1.0 1.0 0.8 0.6 False False False False False
3 84 linear_util polya_eggenberger 0.1 7 9 400 1.0 1.0 1.0 1.0 True True True True True
3 85 linear_util polya_eggenberger 0.1 7 9 400 1.0 0.9142857142857143 0.9142857142857143 0.9142857142857143 False False False False False
3 86 linear_util polya_eggenberger 0.1 7 9 400 1.0 1.0 1.0 1.0 True True True True True
3 87 linear_util polya_eggenberger 0.1 7 9 400 1.0 1.0 1.0 1.0 True True True True True
3 88 linear_util polya_eggenberger 0.1 7 9 400 1.0 1.0 1.0 1.0 True True True True True
3 89 linear_util polya_eggenberger 0.1 7 9 400 1.0 1.0 0.8235294117647058 1.0 False False False False False
3 90 linear_util polya_eggenberger 0.1 7 9 400 1.0 1.0 0.85 0.725 True True True False False
3 91 linear_util polya_eggenberger 0.1 7 9 400 1.0 1.0 0.8 1.0 True True True False True
3 92 linear_util polya_eggenberger 0.1 7 9 400 1.0 0.975 0.975 0.975 True False True True True
3 93 linear_util polya_eggenberger 0.1 7 9 400 1.0 1.0 1.0 1.0 True True True True True
3 94 linear_util polya_eggenberger 0.1 7 9 400 1.0 1.0 0.6842105263157895 0.6842105263157895 False False False False False
3 95 linear_util polya_eggenberger 0.1 7 9 400 1.0 1.0 1.0 1.0 True True True True True
3 96 linear_util polya_eggenberger 0.1 7 9 400 1.0 1.0 0.8604651162790697 0.8604651162790697 True True True False False
3 97 linear_util polya_eggenberger 0.1 7 9 400 1.0 1.0 0.4666666666666667 1.0 True True True False True
3 98 linear_util polya_eggenberger 0.1 7 9 400 1.0 1.0 1.0 1.0 True True True True True
3 99 linear_util polya_eggenberger 0.1 7 9 400 1.0 1.0 1.0 1.0 False False False False False
4 0 linear_util polya_eggenberger 0.1 3 9 400 1.0 0.8421052631578947 0.8421052631578947 1.0 False False False False False
4 1 linear_util polya_eggenberger 0.1 3 9 400 1.0 1.0 1.0 1.0 True True True True True
4 2 linear_util polya_eggenberger 0.1 3 9 400 1.0 1.0 0.8125 0.8125 False False False False False
4 3 linear_util polya_eggenberger 0.1 3 9 400 1.0 1.0 1.0 1.0 False False False False False
4 4 linear_util polya_eggenberger 0.1 3 9 400 1.0 0.9 0.9 0.9 True False True True True
4 5 linear_util polya_eggenberger 0.1 3 9 400 1.0 1.0 0.6 1.0 True True True False True
4 6 linear_util polya_eggenberger 0.1 3 9 400 1.0 1.0 0.8125 1.0 True True True False True
4 7 linear_util polya_eggenberger 0.1 3 9 400 1.0 0.7727272727272727 0.7727272727272727 0.7727272727272727 True False True True True
4 8 linear_util polya_eggenberger 0.1 3 9 400 1.0 0.9411764705882353 0.9411764705882353 0.9411764705882353 True False True True True
4 9 linear_util polya_eggenberger 0.1 3 9 400 1.0 1.0 0.45 0.65 True True True False False
4 10 linear_util polya_eggenberger 0.1 3 9 400 1.0 1.0 0.8888888888888888 0.8888888888888888 False False False False False
4 11 linear_util polya_eggenberger 0.1 3 9 400 1.0 0.9473684210526315 0.6842105263157895 0.9473684210526315 False False False False False
4 12 linear_util polya_eggenberger 0.1 3 9 400 1.0 1.0 1.0 1.0 True True True True True
4 13 linear_util polya_eggenberger 0.1 3 9 400 1.0 1.0 1.0 1.0 True True True True True
4 14 linear_util polya_eggenberger 0.1 3 9 400 1.0 1.0 0.7 1.0 True True True False True
4 15 linear_util polya_eggenberger 0.1 3 9 400 1.0 1.0 0.6875 0.6875 False False False False False
4 16 linear_util polya_eggenberger 0.1 3 9 400 1.0 1.0 0.5714285714285714 1.0 True True True False True
4 17 linear_util polya_eggenberger 0.1 3 9 400 1.0 1.0 1.0 1.0 True False True False True
4 18 linear_util polya_eggenberger 0.1 3 9 400 1.0 1.0 1.0 1.0 True True True True True
4 19 linear_util polya_eggenberger 0.1 3 9 400 1.0 1.0 1.0 1.0 True True True True True
4 20 linear_util polya_eggenberger 0.1 3 9 400 1.0 0.8235294117647058 0.8235294117647058 0.8235294117647058 False False False False False
4 21 linear_util polya_eggenberger 0.1 3 9 400 1.0 1.0 1.0 1.0 True True True True True
4 22 linear_util polya_eggenberger 0.1 3 9 400 1.0 1.0 1.0 1.0 False False False False False
4 23 linear_util polya_eggenberger 0.1 3 9 400 1.0 1.0 1.0 1.0 True True True True True
4 24 linear_util polya_eggenberger 0.1 3 9 400 1.0 1.0 1.0 1.0 True True True True True
4 25 linear_util polya_eggenberger 0.1 3 9 400 1.0 1.0 1.0 1.0 True True True True True
4 26 linear_util polya_eggenberger 0.1 3 9 400 1.0 1.0 1.0 1.0 True True True True True
4 27 linear_util polya_eggenberger 0.1 3 9 400 1.0 1.0 0.8125 0.8125 False False False False False
4 28 linear_util polya_eggenberger 0.1 3 9 400 1.0 1.0 0.9285714285714286 0.9285714285714286 False False False False False
4 29 linear_util polya_eggenberger 0.1 3 9 400 1.0 1.0 1.0 1.0 True True True True True
4 30 linear_util polya_eggenberger 0.1 3 9 400 1.0 1.0 1.0 1.0 True True True True True
4 31 linear_util polya_eggenberger 0.1 3 9 400 1.0 1.0 1.0 1.0 True True True True True
4 32 linear_util polya_eggenberger 0.1 3 9 400 1.0 1.0 1.0 1.0 True True True True True
4 33 linear_util polya_eggenberger 0.1 3 9 400 1.0 1.0 1.0 1.0 True True True True True
4 34 linear_util polya_eggenberger 0.1 3 9 400 1.0 1.0 1.0 1.0 True True True True True
4 35 linear_util polya_eggenberger 0.1 3 9 400 1.0 1.0 0.6470588235294118 1.0 True False True False True
4 36 linear_util polya_eggenberger 0.1 3 9 400 1.0 1.0 1.0 1.0 True True True True True
4 37 linear_util polya_eggenberger 0.1 3 9 400 1.0 1.0 0.8125 1.0 False False False False False
4 38 linear_util polya_eggenberger 0.1 3 9 400 1.0 1.0 1.0 1.0 True True True True True
4 39 linear_util polya_eggenberger 0.1 3 9 400 1.0 1.0 0.7647058823529411 0.7647058823529411 True True True False False
4 40 linear_util polya_eggenberger 0.1 3 9 400 1.0 0.8888888888888888 0.8888888888888888 0.8888888888888888 True False True True True
4 41 linear_util polya_eggenberger 0.1 3 9 400 1.0 0.8888888888888888 0.8888888888888888 0.8888888888888888 True False True True True
4 42 linear_util polya_eggenberger 0.1 3 9 400 1.0 1.0 0.9375 0.9375 False False False False False
4 43 linear_util polya_eggenberger 0.1 3 9 400 1.0 1.0 1.0 1.0 True True True True True
4 44 linear_util polya_eggenberger 0.1 3 9 400 1.0 1.0 0.7619047619047619 0.7619047619047619 True True True False False
4 45 linear_util polya_eggenberger 0.1 3 9 400 1.0 1.0 0.47058823529411764 1.0 True True True False True
4 46 linear_util polya_eggenberger 0.1 3 9 400 1.0 0.8421052631578947 0.6842105263157895 0.5789473684210527 False False False False False
4 47 linear_util polya_eggenberger 0.1 3 9 400 1.0 1.0 0.5789473684210527 1.0 True True True False True
4 48 linear_util polya_eggenberger 0.1 3 9 400 1.0 1.0 1.0 1.0 True True True True True
4 49 linear_util polya_eggenberger 0.1 3 9 400 1.0 1.0 0.6111111111111112 1.0 False False False False False
4 50 linear_util polya_eggenberger 0.1 3 9 400 1.0 1.0 1.0 1.0 False False False False False
4 51 linear_util polya_eggenberger 0.1 3 9 400 1.0 1.0 0.47368421052631576 0.7368421052631579 True True True False False
4 52 linear_util polya_eggenberger 0.1 3 9 400 1.0 1.0 0.9411764705882353 1.0 True False True False True
4 53 linear_util polya_eggenberger 0.1 3 9 400 1.0 0.8823529411764706 0.7647058823529411 0.7647058823529411 False False False False False
4 54 linear_util polya_eggenberger 0.1 3 9 400 1.0 1.0 0.7777777777777778 0.7777777777777778 True True True False False
4 55 linear_util polya_eggenberger 0.1 3 9 400 1.0 1.0 0.6875 0.6875 False False False False False
4 56 linear_util polya_eggenberger 0.1 3 9 400 1.0 1.0 1.0 1.0 True True True True True
4 57 linear_util polya_eggenberger 0.1 3 9 400 1.0 1.0 0.9444444444444444 0.9444444444444444 True True True False False
4 58 linear_util polya_eggenberger 0.1 3 9 400 1.0 1.0 0.85 0.85 True True True False False
4 59 linear_util polya_eggenberger 0.1 3 9 400 1.0 1.0 0.6666666666666666 0.7222222222222222 True True True False False
4 60 linear_util polya_eggenberger 0.1 3 9 400 1.0 1.0 1.0 1.0 True True True True True
4 61 linear_util polya_eggenberger 0.1 3 9 400 1.0 0.8888888888888888 0.8888888888888888 0.8888888888888888 True False True True True
4 62 linear_util polya_eggenberger 0.1 3 9 400 1.0 1.0 1.0 1.0 True True True True True
4 63 linear_util polya_eggenberger 0.1 3 9 400 1.0 1.0 0.7058823529411765 1.0 False False False False False
4 64 linear_util polya_eggenberger 0.1 3 9 400 1.0 1.0 1.0 1.0 False False False False False
4 65 linear_util polya_eggenberger 0.1 3 9 400 1.0 1.0 1.0 1.0 True True True True True
4 66 linear_util polya_eggenberger 0.1 3 9 400 1.0 1.0 1.0 1.0 True True True True True
4 67 linear_util polya_eggenberger 0.1 3 9 400 1.0 1.0 1.0 1.0 True True True True True
4 68 linear_util polya_eggenberger 0.1 3 9 400 1.0 1.0 1.0 1.0 False False False False False
4 69 linear_util polya_eggenberger 0.1 3 9 400 1.0 1.0 1.0 1.0 True True True True True
4 70 linear_util polya_eggenberger 0.1 3 9 400 1.0 1.0 1.0 1.0 True True True True True
4 71 linear_util polya_eggenberger 0.1 3 9 400 1.0 1.0 1.0 1.0 True True True True True
4 72 linear_util polya_eggenberger 0.1 3 9 400 1.0 0.85 0.85 0.85 True False True True True
4 73 linear_util polya_eggenberger 0.1 3 9 400 1.0 1.0 0.6190476190476191 0.7142857142857143 True True True False False
4 74 linear_util polya_eggenberger 0.1 3 9 400 1.0 0.9473684210526315 0.9473684210526315 0.9473684210526315 True False True True True
4 75 linear_util polya_eggenberger 0.1 3 9 400 1.0 1.0 1.0 1.0 True True True True True
4 76 linear_util polya_eggenberger 0.1 3 9 400 1.0 1.0 0.8823529411764706 0.8823529411764706 False False False False False
4 77 linear_util polya_eggenberger 0.1 3 9 400 1.0 1.0 1.0 1.0 False False False False False
4 78 linear_util polya_eggenberger 0.1 3 9 400 1.0 1.0 1.0 1.0 True True True True True
4 79 linear_util polya_eggenberger 0.1 3 9 400 1.0 1.0 0.5625 0.6875 True True True False False
4 80 linear_util polya_eggenberger 0.1 3 9 400 1.0 1.0 1.0 1.0 True True True True True
4 81 linear_util polya_eggenberger 0.1 3 9 400 1.0 1.0 1.0 1.0 False False False False False
4 82 linear_util polya_eggenberger 0.1 3 9 400 1.0 0.8947368421052632 0.8947368421052632 0.8947368421052632 True False True True True
4 83 linear_util polya_eggenberger 0.1 3 9 400 1.0 1.0 1.0 1.0 True True True True True
4 84 linear_util polya_eggenberger 0.1 3 9 400 1.0 1.0 1.0 1.0 True True True True True
4 85 linear_util polya_eggenberger 0.1 3 9 400 1.0 1.0 1.0 1.0 True True True True True
4 86 linear_util polya_eggenberger 0.1 3 9 400 1.0 1.0 1.0 1.0 False False False False False
4 87 linear_util polya_eggenberger 0.1 3 9 400 1.0 1.0 0.7777777777777778 0.9444444444444444 True True True False False
4 88 linear_util polya_eggenberger 0.1 3 9 400 1.0 1.0 1.0 1.0 True True True True True
4 89 linear_util polya_eggenberger 0.1 3 9 400 1.0 1.0 0.6470588235294118 1.0 True True True False True
4 90 linear_util polya_eggenberger 0.1 3 9 400 1.0 1.0 0.6666666666666666 0.6666666666666666 True True True False False
4 91 linear_util polya_eggenberger 0.1 3 9 400 1.0 1.0 0.65 1.0 True True True False True
4 92 linear_util polya_eggenberger 0.1 3 9 400 1.0 0.7894736842105263 0.7894736842105263 0.7894736842105263 False False False False False
4 93 linear_util polya_eggenberger 0.1 3 9 400 1.0 0.8947368421052632 0.8947368421052632 0.8947368421052632 True False True True True
4 94 linear_util polya_eggenberger 0.1 3 9 400 1.0 0.8181818181818182 0.8181818181818182 0.8181818181818182 True False True True True
4 95 linear_util polya_eggenberger 0.1 3 9 400 1.0 1.0 1.0 1.0 True True True True True
4 96 linear_util polya_eggenberger 0.1 3 9 400 1.0 1.0 1.0 1.0 True True True True True
4 97 linear_util polya_eggenberger 0.1 3 9 400 1.0 1.0 0.6470588235294118 1.0 True False True False False
4 98 linear_util polya_eggenberger 0.1 3 9 400 1.0 1.0 1.0 0.7 False False False False False
4 99 linear_util polya_eggenberger 0.1 3 9 400 1.0 1.0 0.7142857142857143 1.0 True True True False True
5 0 exp_util impartial_culture 0.1 7 9 400 1.0 1.0 1.0 1.0 True True True False False
5 1 exp_util impartial_culture 0.1 7 9 400 1.0 1.0 1.0 1.0 True True True True True
5 2 exp_util impartial_culture 0.1 7 9 400 1.0 1.0 0.975609756097561 0.975609756097561 True True True False False
5 3 exp_util impartial_culture 0.1 7 9 400 1.0 1.0 1.0 1.0 True True True True True
5 4 exp_util impartial_culture 0.1 7 9 400 1.0 0.9142857142857143 0.9142857142857143 0.8857142857142857 False False False False False
5 5 exp_util impartial_culture 0.1 7 9 400 1.0 0.9047619047619048 0.9047619047619048 0.9047619047619048 True False True True True
5 6 exp_util impartial_culture 0.1 7 9 400 1.0 1.0 1.0 1.0 True True True True True
5 7 exp_util impartial_culture 0.1 7 9 400 1.0 1.0 0.9047619047619048 1.0 True True True False True
5 8 exp_util impartial_culture 0.1 7 9 400 1.0 1.0 1.0 1.0 True True True True True
5 9 exp_util impartial_culture 0.1 7 9 400 1.0 0.8947368421052632 0.5789473684210527 0.8947368421052632 False False False False False
5 10 exp_util impartial_culture 0.1 7 9 400 1.0 1.0 1.0 1.0 False False False False False
5 11 exp_util impartial_culture 0.1 7 9 400 1.0 1.0 1.0 0.926829268292683 True True True True False
5 12 exp_util impartial_culture 0.1 7 9 400 1.0 1.0 1.0 1.0 False False False False False
5 13 exp_util impartial_culture 0.1 7 9 400 1.0 1.0 0.8888888888888888 0.9166666666666666 False False False False False
5 14 exp_util impartial_culture 0.1 7 9 400 1.0 1.0 0.775 1.0 True True True False True
5 15 exp_util impartial_culture 0.1 7 9 400 1.0 1.0 1.0 1.0 True True True True True
5 16 exp_util impartial_culture 0.1 7 9 400 1.0 1.0 1.0 1.0 True True True True True
5 17 exp_util impartial_culture 0.1 7 9 400 1.0 1.0 1.0 1.0 True True True True True
5 18 exp_util impartial_culture 0.1 7 9 400 1.0 0.875 0.875 0.875 False False False False False
5 19 exp_util impartial_culture 0.1 7 9 400 1.0 1.0 0.717948717948718 1.0 True True True False True
5 20 exp_util impartial_culture 0.1 7 9 400 1.0 1.0 1.0 1.0 True True True True True
5 21 exp_util impartial_culture 0.1 7 9 400 1.0 0.9487179487179487 1.0 0.9487179487179487 True False True False True
5 22 exp_util impartial_culture 0.1 7 9 400 1.0 1.0 1.0 1.0 True True True True True
5 23 exp_util impartial_culture 0.1 7 9 400 1.0 1.0 0.8292682926829268 1.0 True True True False True
5 24 exp_util impartial_culture 0.1 7 9 400 1.0 1.0 0.7297297297297297 0.972972972972973 False False False False False
5 25 exp_util impartial_culture 0.1 7 9 400 1.0 1.0 1.0 1.0 True True True True True
5 26 exp_util impartial_culture 0.1 7 9 400 1.0 1.0 0.7352941176470589 0.9117647058823529 False False False False False
5 27 exp_util impartial_culture 0.1 7 9 400 1.0 1.0 0.7714285714285715 1.0 False False False False False
5 28 exp_util impartial_culture 0.1 7 9 400 1.0 1.0 1.0 1.0 False False False False False
5 29 exp_util impartial_culture 0.1 7 9 400 1.0 1.0 0.8333333333333334 0.8333333333333334 False False False False False
5 30 exp_util impartial_culture 0.1 7 9 400 1.0 1.0 1.0 1.0 True True True True True
5 31 exp_util impartial_culture 0.1 7 9 400 1.0 1.0 1.0 1.0 True True True True True
5 32 exp_util impartial_culture 0.1 7 9 400 1.0 1.0 0.9117647058823529 0.9117647058823529 False False False False False
5 33 exp_util impartial_culture 0.1 7 9 400 1.0 0.9230769230769231 1.0 1.0 True False True False False
5 34 exp_util impartial_culture 0.1 7 9 400 1.0 1.0 1.0 1.0 True True True True True
5 35 exp_util impartial_culture 0.1 7 9 400 1.0 1.0 0.75 1.0 True True True False True
5 36 exp_util impartial_culture 0.1 7 9 400 1.0 1.0 1.0 1.0 True True True True True
5 37 exp_util impartial_culture 0.1 7 9 400 1.0 1.0 0.868421052631579 0.868421052631579 False False False False False
5 38 exp_util impartial_culture 0.1 7 9 400 1.0 0.9487179487179487 0.8205128205128205 0.9487179487179487 True False True False True
5 39 exp_util impartial_culture 0.1 7 9 400 1.0 1.0 1.0 1.0 True True True True True
5 40 exp_util impartial_culture 0.1 7 9 400 1.0 0.7906976744186046 0.7906976744186046 0.6744186046511628 False False False False False
5 41 exp_util impartial_culture 0.1 7 9 400 1.0 0.9473684210526315 0.9473684210526315 0.9473684210526315 True False True True True
5 42 exp_util impartial_culture 0.1 7 9 400 1.0 1.0 0.46511627906976744 1.0 True True True False True
5 43 exp_util impartial_culture 0.1 7 9 400 1.0 1.0 0.7297297297297297 1.0 True True True False True
5 44 exp_util impartial_culture 0.1 7 9 400 1.0 1.0 0.8857142857142857 0.8285714285714286 False False False False False
5 45 exp_util impartial_culture 0.1 7 9 400 1.0 1.0 1.0 1.0 True True True True True
5 46 exp_util impartial_culture 0.1 7 9 400 1.0 1.0 1.0 1.0 False False False False False
5 47 exp_util impartial_culture 0.1 7 9 400 1.0 1.0 1.0 1.0 True True True True True
5 48 exp_util impartial_culture 0.1 7 9 400 1.0 1.0 1.0 1.0 True True True True True
5 49 exp_util impartial_culture 0.1 7 9 400 1.0 1.0 1.0 1.0 True True True True True
5 50 exp_util impartial_culture 0.1 7 9 400 1.0 1.0 1.0 1.0 True True True True True
5 51 exp_util impartial_culture 0.1 7 9 400 1.0 1.0 1.0 1.0 False False False False False
5 52 exp_util impartial_culture 0.1 7 9 400 1.0 1.0 0.5789473684210527 0.868421052631579 False False False False False
5 53 exp_util impartial_culture 0.1 7 9 400 1.0 1.0 1.0 1.0 False False False False False
5 54 exp_util impartial_culture 0.1 7 9 400 1.0 0.9487179487179487 0.9230769230769231 0.9487179487179487 True False True False True
5 55 exp_util impartial_culture 0.1 7 9 400 1.0 0.918918918918919 0.7027027027027027 1.0 False False False False False
5 56 exp_util impartial_culture 0.1 7 9 400 1.0 1.0 0.75 1.0 True True True False True
5 57 exp_util impartial_culture 0.1 7 9 400 1.0 1.0 0.7692307692307693 0.7692307692307693 False False False False False
5 58 exp_util impartial_culture 0.1 7 9 400 1.0 0.9696969696969697 0.9696969696969697 0.9696969696969697 False False False False False
5 59 exp_util impartial_culture 0.1 7 9 400 1.0 1.0 0.8648648648648649 1.0 True True True False True
5 60 exp_util impartial_culture 0.1 7 9 400 1.0 1.0 0.8787878787878788 0.7878787878787878 False False False False False
5 61 exp_util impartial_culture 0.1 7 9 400 1.0 1.0 1.0 1.0 True True True True True
5 62 exp_util impartial_culture 0.1 7 9 400 1.0 1.0 0.8823529411764706 0.8823529411764706 False False False False False
5 63 exp_util impartial_culture 0.1 7 9 400 1.0 1.0 1.0 0.8235294117647058 False False False False False
5 64 exp_util impartial_culture 0.1 7 9 400 1.0 1.0 0.7804878048780488 1.0 True True True False True
5 65 exp_util impartial_culture 0.1 7 9 400 1.0 0.9428571428571428 0.8 0.9428571428571428 False False False False False
5 66 exp_util impartial_culture 0.1 7 9 400 1.0 1.0 0.7027027027027027 1.0 False False False False False
5 67 exp_util impartial_culture 0.1 7 9 400 1.0 1.0 0.6923076923076923 0.8717948717948718 False False False False False
5 68 exp_util impartial_culture 0.1 7 9 400 1.0 0.95 1.0 1.0 False False False False False
5 69 exp_util impartial_culture 0.1 7 9 400 1.0 1.0 0.8648648648648649 0.8648648648648649 False False False False False
5 70 exp_util impartial_culture 0.1 7 9 400 1.0 0.8974358974358975 0.6153846153846154 0.8205128205128205 False False False False False
5 71 exp_util impartial_culture 0.1 7 9 400 1.0 0.972972972972973 0.7297297297297297 0.972972972972973 False False False False False
5 72 exp_util impartial_culture 0.1 7 9 400 1.0 1.0 0.9047619047619048 1.0 True True True False True
5 73 exp_util impartial_culture 0.1 7 9 400 1.0 0.9705882352941176 1.0 0.9705882352941176 False False False False False
5 74 exp_util impartial_culture 0.1 7 9 400 1.0 1.0 0.9722222222222222 0.9722222222222222 False False False False False
5 75 exp_util impartial_culture 0.1 7 9 400 1.0 1.0 0.8571428571428571 0.8571428571428571 False False False False False
5 76 exp_util impartial_culture 0.1 7 9 400 1.0 0.8536585365853658 0.8536585365853658 0.8536585365853658 True False True True True
5 77 exp_util impartial_culture 0.1 7 9 400 1.0 0.8918918918918919 1.0 0.7837837837837838 False False False False False
5 78 exp_util impartial_culture 0.1 7 9 400 1.0 1.0 1.0 1.0 True True True True True
5 79 exp_util impartial_culture 0.1 7 9 400 1.0 1.0 0.7727272727272727 1.0 True True True False True
5 80 exp_util impartial_culture 0.1 7 9 400 1.0 1.0 0.7435897435897436 1.0 True True True False True
5 81 exp_util impartial_culture 0.1 7 9 400 1.0 1.0 1.0 1.0 True True True True True
5 82 exp_util impartial_culture 0.1 7 9 400 1.0 1.0 0.8048780487804879 1.0 True True True False True
5 83 exp_util impartial_culture 0.1 7 9 400 1.0 1.0 1.0 1.0 True True True True True
5 84 exp_util impartial_culture 0.1 7 9 400 1.0 0.9743589743589743 0.9743589743589743 0.9743589743589743 True False True True True
5 85 exp_util impartial_culture 0.1 7 9 400 1.0 1.0 0.8717948717948718 0.8717948717948718 True True True False False
5 86 exp_util impartial_culture 0.1 7 9 400 1.0 1.0 1.0 1.0 True True True True True
5 87 exp_util impartial_culture 0.1 7 9 400 1.0 1.0 1.0 1.0 True True True True True
5 88 exp_util impartial_culture 0.1 7 9 400 1.0 1.0 0.6818181818181818 0.7954545454545454 False False False False False
5 89 exp_util impartial_culture 0.1 7 9 400 1.0 0.9473684210526315 0.9473684210526315 0.9473684210526315 False False False False False
5 90 exp_util impartial_culture 0.1 7 9 400 1.0 1.0 0.8604651162790697 1.0 True True True False True
5 91 exp_util impartial_culture 0.1 7 9 400 1.0 1.0 0.7560975609756098 0.7560975609756098 True True True False False
5 92 exp_util impartial_culture 0.1 7 9 400 1.0 1.0 1.0 1.0 False False False False False
5 93 exp_util impartial_culture 0.1 7 9 400 1.0 1.0 1.0 0.7317073170731707 False False False False False
5 94 exp_util impartial_culture 0.1 7 9 400 1.0 1.0 1.0 1.0 False False False False False
5 95 exp_util impartial_culture 0.1 7 9 400 1.0 0.9444444444444444 0.6388888888888888 0.7222222222222222 False False False False False
5 96 exp_util impartial_culture 0.1 7 9 400 1.0 1.0 0.9 0.9 True True True False False
5 97 exp_util impartial_culture 0.1 7 9 400 1.0 1.0 0.7894736842105263 1.0 True True True False True
5 98 exp_util impartial_culture 0.1 7 9 400 1.0 1.0 0.8780487804878049 0.8780487804878049 True True True False False
5 99 exp_util impartial_culture 0.1 7 9 400 1.0 1.0 1.0 1.0 True True True True True
6 0 exp_util impartial_culture 0.1 3 9 400 1.0 1.0 1.0 1.0 True True True True True
6 1 exp_util impartial_culture 0.1 3 9 400 1.0 0.8947368421052632 0.47368421052631576 0.631578947368421 True False True False False
6 2 exp_util impartial_culture 0.1 3 9 400 1.0 0.8888888888888888 0.6666666666666666 0.8888888888888888 True False True False True
6 3 exp_util impartial_culture 0.1 3 9 400 1.0 0.8095238095238095 0.8095238095238095 0.8095238095238095 True False True True True
6 4 exp_util impartial_culture 0.1 3 9 400 1.0 0.9411764705882353 1.0 1.0 False False False False False
6 5 exp_util impartial_culture 0.1 3 9 400 1.0 1.0 0.9333333333333333 0.8666666666666667 False False False False False
6 6 exp_util impartial_culture 0.1 3 9 400 1.0 0.8 0.8 0.8 False False False False False
6 7 exp_util impartial_culture 0.1 3 9 400 1.0 1.0 0.5882352941176471 0.8823529411764706 True True True False False
6 8 exp_util impartial_culture 0.1 3 9 400 1.0 1.0 0.8888888888888888 0.8888888888888888 True True True False False
6 9 exp_util impartial_culture 0.1 3 9 400 1.0 1.0 1.0 1.0 True True True True True
6 10 exp_util impartial_culture 0.1 3 9 400 1.0 0.8571428571428571 0.6666666666666666 0.8571428571428571 True False True False True
6 11 exp_util impartial_culture 0.1 3 9 400 1.0 1.0 1.0 1.0 False False False False False
6 12 exp_util impartial_culture 0.1 3 9 400 1.0 1.0 0.8947368421052632 0.7368421052631579 True True True False False
6 13 exp_util impartial_culture 0.1 3 9 400 1.0 1.0 0.55 1.0 True True True False True
6 14 exp_util impartial_culture 0.1 3 9 400 1.0 1.0 0.9411764705882353 1.0 False False False False False
6 15 exp_util impartial_culture 0.1 3 9 400 1.0 0.7727272727272727 0.7727272727272727 0.7727272727272727 True False True True True
6 16 exp_util impartial_culture 0.1 3 9 400 1.0 0.8947368421052632 0.8947368421052632 0.8947368421052632 False False False False False
6 17 exp_util impartial_culture 0.1 3 9 400 1.0 1.0 0.7777777777777778 1.0 True False True False True
6 18 exp_util impartial_culture 0.1 3 9 400 1.0 1.0 0.5454545454545454 0.5454545454545454 True True True False False
6 19 exp_util impartial_culture 0.1 3 9 400 1.0 1.0 0.75 0.75 True True True False False
6 20 exp_util impartial_culture 0.1 3 9 400 1.0 0.8888888888888888 0.8333333333333334 0.8888888888888888 False False False False False
6 21 exp_util impartial_culture 0.1 3 9 400 1.0 1.0 0.5714285714285714 0.8571428571428571 True True True False False
6 22 exp_util impartial_culture 0.1 3 9 400 1.0 0.9411764705882353 0.9411764705882353 0.9411764705882353 True False True True True
